Frequency,Tissue,Source,Permittivity,elec_cond
2.55,Connective Tissue,Tendon\Ligament,42.9425914596943,1.76778952164847
2.55,Diaphragm,Muscles,52.6070300388346,1.80774239806187
2.55,Ductus Deferens,Blood Vessel Wall,42.4085299062474,1.49920362322857
2.55,Dura,Dura,41.9074875419408,1.72837799244299
2.55,Epididymis,Testis,57.3942060313496,2.24977796855908
2.55,Esophagus,Stomach,61.9967127079655,2.29930941913807
2.55,Esophagus Lumen,Esophagus Lumen,1.0,0.0
2.55,Extracellular Fluids,Cerebrospinal Fluid,66.0914922889622,3.55119632559252
2.55,Eye (Aqueous Humor),Cerebrospinal Fluid,66.0914922889622,3.55119632559252
2.55,Eye (Choroid),Blood,58.0976146602494,2.63139580344908
2.55,Eye (Ciliary Body),Muscle,52.6070300388346,1.80774239806187
2.55,Eye (Cornea),Eye (Cornea),51.4519084911457,2.3701007226744
2.55,Eye (Iris),Muscle,52.6070300388346,1.80774239806187
2.55,Eye (Lens),Eye (Lens),33.8719188080927,1.13851555917783
2.55,Eye (Retina),Brain (Grey Matter),48.7491815886595,1.87865458629307
2.55,Eye (Sclera),Eye (Sclera),52.487542968416,2.10770873533515
2.55,Eye (Vitreous Humor),Eye (Vitrous Humor),68.1424351739587,2.55820592541949
2.55,Eye Lens (Cortex),Eye Lens (Cortex),44.5145374885718,1.56590631775442
2.55,Eye Lens (Nucleus),Eye (Lens),33.8719188080927,1.13851555917783
2.55,Fat,Fat (Average Infiltrated),10.7902042263204,0.281172004503679
2.55,Fat (Average Infiltrated),Fat (Average Infiltrated),10.7902042263204,0.281172004503679
2.55,Fat (Not Infiltrated),Fat (Not Infiltrated),5.26975851030089,0.108946591007965
2.55,Gallbladder,Gallbladder,57.5400696831468,2.13293499427196
2.55,Heart Lumen,Blood,58.0976146602494,2.63139580344908
2.55,Heart Muscle,Heart Muscle,54.6089857846076,2.33795552703149
2.55,Hippocampus,Brain (Grey Matter),48.7491815886595,1.87865458629307
2.55,Hypophysis,Thyroid gland,57.0564150342405,2.04887536522093
2.55,Hypothalamus,Brain (Grey Matter),48.7491815886595,1.87865458629307
2.55,Intervertebral Disc,Intervertebral Disc,39.5428801775649,1.69903008285665
2.55,Kidney,Kidney,52.5197193038663,2.50970644816339
2.55,Kidney (Cortex),Kidney,52.5197193038663,2.50970644816339
2.55,Kidney (Medulla),Kidney,52.5197193038663,2.50970644816339
2.55,Large Intestine,Large Intestine,53.7009688865339,2.11707890955181
2.55,Large Intestine Lumen,Muscles,52.6070300388346,1.80774239806187
2.55,Larynx,Cartilage,38.5555015058475,1.83436519428308
2.55,Liver,Liver,42.8708005141258,1.75370240855637
2.55,Lung,Lung(Inflated),20.4117270276643,0.832588083539645
2.55,Lung (Deflated),Lung (Deflated),48.2370900582013,1.7516551869244
2.55,Lung (Inflated),Lung (Inflated),20.4117270276643,0.832588083539645
2.55,Lymph,,0.0,0.0
2.55,Lymphnode,Mesenchymal Lymph Node,51.4304498990968,1.95193096863257
2.55,Mandible,Bone (Cortical),11.3223559943845,0.414003447337365
2.55,Medulla Oblongata,Cerebellum,44.6297710966739,2.16745556848693
2.55,Meniscus,Cartilage,38.5555015058475,1.83436519428308
2.55,Midbrain,Cerebellum,44.6297710966739,2.16745556848693
2.55,Mucous Membrane,Muscles,52.6070300388346,1.80774239806187
2.55,Muscle,Muscles,52.6070300388346,1.80774239806187
2.55,Nerve,Nerve,30.0461080937724,1.13021920475974
2.55,Ovary,Ovary,44.473514258983,2.33776509304693
2.55,Pancreas,Thyroid gland,57.0564150342405,2.04887536522093
2.55,Penis,Blood Vessel Wall,42.4085299062474,1.49920362322857
2.55,Pharynx,Air,1.0,0.0
2.55,Pineal Body,Thyroid gland,57.0564150342405,2.04887536522093
2.55,Placenta,Blood,58.0976146602494,2.63139580344908
2.55,Pons,Cerebellum,44.6297710966739,2.16745556848693
2.55,Prostate,Testis,57.3942060313496,2.24977796855908
2.55,Salivary Gland,Salivary Gland,51.739204358629,2.06792605394618
2.55,SAT (Subcutaneous Fat),Fat (Average Infiltrated),10.7902042263204,0.281172004503679
2.55,Scalp,Skin,37.897547656168,1.51152128095042
2.55,Seminal vesicle,Testis,57.3942060313496,2.24977796855908
2.55,Skin,Skin (Dry),37.897547656168,1.51152128095042
2.55,Skull,Bone (Cortical),11.3223559943845,0.414003447337365
2.55,Skull (Cancellous),Bone Cancellous,18.4347214664768,0.840697895286314
2.55,Skull (Cortical),Bone (Cortical),11.3223559943845,0.414003447337365
2.55,Small Intestine,Small Intestine,54.224684311807,3.25383103546751
2.55,Small Intestine Lumen,Muscles,52.6070300388346,1.80774239806187
2.55,Spinal Cord,Nerve,30.0461080937724,1.13021920475974
2.55,Spleen,Spleen,52.2589991453471,2.31552755677362
2.55,Stomach,Stomach,61.9967127079655,2.29930941913807
2.55,Stomach Lumen,Muscle,52.6070300388346,1.80774239806187
2.55,Tendon\Ligament,Tendon\Ligament,42.9425914596943,1.76778952164847
2.55,Testis,Testis,57.3942060313496,2.24977796855908
2.55,Thalamus,Brain (Grey Matter),48.7491815886595,1.87865458629307
2.55,Thymus,Thymus,51.3233317454017,2.14534497089089
2.55,Thyroid Gland,Thyroid gland,57.0564150342405,2.04887536522093
2.55,Tongue,Tongue,52.4875429689543,1.87718074287521
2.55,Tooth,Bone (Cortical),11.3223559943845,0.414003447337365
2.55,Tooth (Dentine),Bone (Cortical),11.3223559943845,0.414003447337365
2.55,Tooth (Enamel),Bone (Cortical),11.3223559943845,0.414003447337365
2.55,Trachea,Trachea,39.6186373653209,1.50635125252918
2.55,Trachea Lumen,Trachea Lumen,1.0,0.0
2.55,Ureter\Urethra,Blood Vessel Wall,42.4085299062474,1.49920362322857
2.55,Urinary Bladder Wall,Urinary Bladder Wall,17.9497034706474,0.711198425649973
2.55,Urine,Urine,67.7371987136006,2.91025576638293
2.55,Uterus,Uterus,57.6497357459444,2.32955021163311
2.55,Vagina,Large Intestine,53.7009688865339,2.11707890955181
2.55,Vertebrae,Bone (Cortical),11.3223559943845,0.414003447337365
2.55,Water,Water,83.2525690155671,1.46974159974398
2.6,Adrenal Gland,Adrenal Gland,47.974079585379,1.8698667226895
2.6,Air,Air,1.0,0.0
2.6,Bile,Bile,68.1914414366122,2.93488291423266
2.6,Blood,Blood,58.014777852313,2.67556968874925
2.6,Blood Plasma,,0.0,0.0
2.6,Blood Serum,,0.0,0.0
2.6,Blood Vessel Wall,Blood Vessel Wall,42.3471461987159,1.53180242415876
2.6,Bone (Cancellous),Bone (Cancellous),18.3785176561244,0.858637148369302
2.6,Bone (Cortical),Bone (Cortical),11.2932967054461,0.423964966383024
2.6,Bone Marrow (Red),Bone Marrow (Red),10.2266596335213,0.486107854604778
2.6,Bone Marrow (Yellow),Bone Marrow (Yellow),5.2805076995912,0.102298004769489
2.6,Brain,Cerebellum,44.5443955222726,2.20098932904443
2.6,Brain (Grey Matter),Brain (Grey Matter),48.6691262674579,1.91475058004379
2.6,Brain (White Matter),Brain (White Matter),35.9909196116979,1.29194948479047
2.6,Breast Fat,Breast Fat,5.11747586921244,0.148062091915299
2.6,Breast Gland,Thyroid gland,56.9842681428486,2.09023624359679
2.6,Bronchi,Trachea,39.5618801961233,1.53570699089943
2.6,Bronchi lumen,Bronchi lumen,1.0,0.0
2.6,Cartilage,Cartilage,38.4486865378815,1.87416734626147
2.6,Cerebellum,Cerebellum,44.5443955222726,2.20098932904443
2.6,Cerebrospinal Fluid,Cerebrospinal Fluid,66.0150636360668,3.59893245059286
2.6,Cervix,Cervix,47.431484620646,1.82641946876226
2.6,Commissura Anterior,Brain (White Matter),35.9909196116979,1.29194948479047
2.6,Commissura Posterior,Brain (White Matter),35.9909196116979,1.29194948479047
2.6,Connective Tissue,Tendon\Ligament,42.85293120716,1.81010471336751
2.6,Diaphragm,Muscles,52.5459285261229,1.84296177316932
2.6,Ductus Deferens,Blood Vessel Wall,42.3471461987159,1.53180242415876
2.6,Dura,Dura,41.84398470749,1.75877849919609
2.6,Epididymis,Testis,57.3161772357742,2.29172512124991
2.6,Esophagus,Stomach,61.9158895083388,2.34463189677545
2.6,Esophagus Lumen,Esophagus Lumen,1.0,0.0
2.6,Extracellular Fluids,Cerebrospinal Fluid,66.0150636360668,3.59893245059286
2.6,Eye (Aqueous Humor),Cerebrospinal Fluid,66.0150636360668,3.59893245059286
2.6,Eye (Choroid),Blood,58.014777852313,2.67556968874925
2.6,Eye (Ciliary Body),Muscle,52.5459285261229,1.84296177316932
2.6,Eye (Cornea),Eye (Cornea),51.3712832588354,2.40814490059522
2.6,Eye (Iris),Muscle,52.5459285261229,1.84296177316932
2.6,Eye (Lens),Eye (Lens),33.8211929611905,1.16485104026304
2.6,Eye (Retina),Brain (Grey Matter),48.6691262674579,1.91475058004379
2.6,Eye (Sclera),Eye (Sclera),52.4175664591195,2.14575036757717
2.6,Eye (Vitreous Humor),Eye (Vitrous Humor),68.1087143233516,2.59939988368234
2.6,Eye Lens (Cortex),Eye Lens (Cortex),44.4590881901641,1.5974938369251
2.6,Eye Lens (Nucleus),Eye (Lens),33.8211929611905,1.16485104026304
2.6,Fat,Fat (Average Infiltrated),10.7751058740774,0.287887725685583
2.6,Fat (Average Infiltrated),Fat (Average Infiltrated),10.7751058740774,0.287887725685583
2.6,Fat (Not Infiltrated),Fat (Not Infiltrated),5.26460962530961,0.111196115011071
2.6,Gallbladder,Gallbladder,57.4926878178214,2.17083401548615
2.6,Heart Lumen,Blood,58.014777852313,2.67556968874925
2.6,Heart Muscle,Heart Muscle,54.5083075640446,2.37954973070045
2.6,Hippocampus,Brain (Grey Matter),48.6691262674579,1.91475058004379
2.6,Hypophysis,Thyroid gland,56.9842681428486,2.09023624359679
2.6,Hypothalamus,Brain (Grey Matter),48.6691262674579,1.91475058004379
2.6,Intervertebral Disc,Intervertebral Disc,39.465049991076,1.71727990225744
2.6,Kidney,Kidney,52.4108817471454,2.55039641883671
2.6,Kidney (Cortex),Kidney,52.4108817471454,2.55039641883671
2.6,Kidney (Medulla),Kidney,52.4108817471454,2.55039641883671
2.6,Large Intestine,Large Intestine,53.6132381151818,2.1571579539258
2.6,Large Intestine Lumen,Muscles,52.5459285261229,1.84296177316932
2.6,Larynx,Cartilage,38.4486865378815,1.87416734626147
2.6,Liver,Liver,42.7900597937806,1.78792655498605
2.6,Lung,Lung(Inflated),20.3795645744477,0.847055649944673
2.6,Lung (Deflated),Lung (Deflated),48.1655904915087,1.78689622370476
2.6,Lung (Inflated),Lung (Inflated),20.3795645744477,0.847055649944673
2.6,Lymph,,0.0,0.0
2.6,Lymphnode,Mesenchymal Lymph Node,51.3673238002948,1.98725979514986
2.6,Mandible,Bone (Cortical),11.2932967054461,0.423964966383024
2.6,Medulla Oblongata,Cerebellum,44.5443955222726,2.20098932904443
2.6,Meniscus,Cartilage,38.4486865378815,1.87416734626147
2.6,Midbrain,Cerebellum,44.5443955222726,2.20098932904443
2.6,Mucous Membrane,Muscles,52.5459285261229,1.84296177316932
2.6,Muscle,Muscles,52.5459285261229,1.84296177316932
2.6,Nerve,Nerve,29.9972215844645,1.15140912994308
2.6,Ovary,Ovary,44.3623894885131,2.37506881084387
2.6,Pancreas,Thyroid gland,56.9842681428486,2.09023624359679
2.6,Penis,Blood Vessel Wall,42.3471461987159,1.53180242415876
2.6,Pharynx,Air,1.0,0.0
2.6,Pineal Body,Thyroid gland,56.9842681428486,2.09023624359679
2.6,Placenta,Blood,58.014777852313,2.67556968874925
2.6,Pons,Cerebellum,44.5443955222726,2.20098932904443
2.6,Prostate,Testis,57.3161772357742,2.29172512124991
2.6,Salivary Gland,Salivary Gland,51.669264149762,2.1050815019096
2.6,SAT (Subcutaneous Fat),Fat (Average Infiltrated),10.7751058740774,0.287887725685583
2.6,Scalp,Skin,37.8445927212074,1.5357232904299
2.6,Seminal vesicle,Testis,57.3161772357742,2.29172512124991
2.6,Skin,Skin (Dry),37.8445927212074,1.5357232904299
2.6,Skull,Bone (Cortical),11.2932967054461,0.423964966383024
2.6,Skull (Cancellous),Bone Cancellous,18.3785176561244,0.858637148369302
2.6,Skull (Cortical),Bone (Cortical),11.2932967054461,0.423964966383024
2.6,Small Intestine,Small Intestine,54.1263103654512,3.29485367050461
2.6,Small Intestine Lumen,Muscles,52.5459285261229,1.84296177316932
2.6,Spinal Cord,Nerve,29.9972215844645,1.15140912994308
2.6,Spleen,Spleen,52.1654309473809,2.35493671746677
2.6,Stomach,Stomach,61.9158895083388,2.34463189677545
2.6,Stomach Lumen,Muscle,52.5459285261229,1.84296177316932
2.6,Tendon\Ligament,Tendon\Ligament,42.85293120716,1.81010471336751
2.6,Testis,Testis,57.3161772357742,2.29172512124991
2.6,Thalamus,Brain (Grey Matter),48.6691262674579,1.91475058004379
2.6,Thymus,Thymus,51.2347983762301,2.18235286266699
2.6,Thyroid Gland,Thyroid gland,56.9842681428486,2.09023624359679
2.6,Tongue,Tongue,52.4175664596373,1.91522237511723
2.6,Tooth,Bone (Cortical),11.2932967054461,0.423964966383024
2.6,Tooth (Dentine),Bone (Cortical),11.2932967054461,0.423964966383024
2.6,Tooth (Enamel),Bone (Cortical),11.2932967054461,0.423964966383024
2.6,Trachea,Trachea,39.5618801961233,1.53570699089943
2.6,Trachea Lumen,Trachea Lumen,1.0,0.0
2.6,Ureter\Urethra,Blood Vessel Wall,42.3471461987159,1.53180242415876
2.6,Urinary Bladder Wall,Urinary Bladder Wall,17.9241809102776,0.724396230583698
2.6,Urine,Urine,67.7046835178247,2.95011054053125
2.6,Uterus,Uterus,57.5680517095801,2.37191606192202
2.6,Vagina,Large Intestine,53.6132381151818,2.1571579539258
2.6,Vertebrae,Bone (Cortical),11.2932967054461,0.423964966383024
2.6,Water,Water,83.198636884623,1.52687602238152
2.65,Adrenal Gland,Adrenal Gland,47.9078971305673,1.90338041496123
2.65,Air,Air,1.0,0.0
2.65,Bile,Bile,68.1340609687735,2.98110855930248
2.65,Blood,Blood,57.9320090084844,2.72033693828919
2.65,Blood Plasma,,0.0,0.0
2.65,Blood Serum,,0.0,0.0
2.65,Blood Vessel Wall,Blood Vessel Wall,42.2857502800489,1.56483970334805
2.65,Bone (Cancellous),Bone (Cancellous),18.3227425021019,0.87669554220678
2.65,Bone (Cortical),Bone (Cortical),11.2643874747196,0.434003030892188
2.65,Bone Marrow (Red),Bone Marrow (Red),10.1997011180613,0.49533710360217
2.65,Bone Marrow (Yellow),Bone Marrow (Yellow),5.27510010991664,0.104599155328995
2.65,Brain,Cerebellum,44.4601137487756,2.23488733082272
2.65,Brain (Grey Matter),Brain (Grey Matter),48.5897307945908,1.95128296914703
2.65,Brain (White Matter),Brain (White Matter),35.9333690338306,1.31822283287051
2.65,Breast Fat,Breast Fat,5.1076889468595,0.151806440968592
2.65,Breast Gland,Thyroid gland,56.912037310207,2.13217301451133
2.65,Bronchi,Trachea,39.5052968386928,1.56544907835956
2.65,Bronchi lumen,Bronchi lumen,1.0,0.0
2.65,Cartilage,Cartilage,38.3422062877162,1.91433501006955
2.65,Cerebellum,Cerebellum,44.4601137487756,2.23488733082272
2.65,Cerebrospinal Fluid,Cerebrospinal Fluid,65.9382722504434,3.64736746439347
2.65,Cervix,Cervix,47.3710264482194,1.86086264772597
2.65,Commissura Anterior,Brain (White Matter),35.9333690338306,1.31822283287051
2.65,Commissura Posterior,Brain (White Matter),35.9333690338306,1.31822283287051
2.65,Connective Tissue,Tendon\Ligament,42.7629600844137,1.85293467524665
2.65,Diaphragm,Muscles,52.4848867243643,1.8786737520781
2.65,Ductus Deferens,Blood Vessel Wall,42.2857502800489,1.56483970334805
2.65,Dura,Dura,41.7806315683811,1.78954969210834
2.65,Epididymis,Testis,57.2382765570974,2.33423808458497
2.65,Esophagus,Stomach,61.835053007387,2.3905790584633
2.65,Esophagus Lumen,Esophagus Lumen,1.0,0.0
2.65,Extracellular Fluids,Cerebrospinal Fluid,65.9382722504434,3.64736746439347
2.65,Eye (Aqueous Humor),Cerebrospinal Fluid,65.9382722504434,3.64736746439347
2.65,Eye (Choroid),Blood,57.9320090084844,2.72033693828919
2.65,Eye (Ciliary Body),Muscle,52.4848867243643,1.8786737520781
2.65,Eye (Cornea),Eye (Cornea),51.2911856325128,2.44666200997988
2.65,Eye (Iris),Muscle,52.4848867243643,1.8786737520781
2.65,Eye (Lens),Eye (Lens),33.7704965213425,1.19153413152272
2.65,Eye (Retina),Brain (Grey Matter),48.5897307945908,1.95128296914703
2.65,Eye (Sclera),Eye (Sclera),52.3476711966763,2.18430802664545
2.65,Eye (Vitreous Humor),Eye (Vitrous Humor),68.0743789391345,2.64134900638591
2.65,Eye Lens (Cortex),Eye Lens (Cortex),44.4035939189525,1.62952048264454
2.65,Eye Lens (Nucleus),Eye (Lens),33.7704965213425,1.19153413152272
2.65,Fat,Fat (Average Infiltrated),10.7600372398941,0.294677264241374
2.65,Fat (Average Infiltrated),Fat (Average Infiltrated),10.7600372398941,0.294677264241374
2.65,Fat (Not Infiltrated),Fat (Not Infiltrated),5.25947495873665,0.113470048957443
2.65,Gallbladder,Gallbladder,57.4449281145739,2.20935875037146
2.65,Heart Lumen,Blood,57.9320090084844,2.72033693828919
2.65,Heart Muscle,Heart Muscle,54.4087234791069,2.42160906595452
2.65,Hippocampus,Brain (Grey Matter),48.5897307945908,1.95128296914703
2.65,Hypophysis,Thyroid gland,56.912037310207,2.13217301451133
2.65,Hypothalamus,Brain (Grey Matter),48.5897307945908,1.95128296914703
2.65,Intervertebral Disc,Intervertebral Disc,39.3885903976721,1.73554163571242
2.65,Kidney,Kidney,52.303551260504,2.59150003830023
2.65,Kidney (Cortex),Kidney,52.303551260504,2.59150003830023
2.65,Kidney (Medulla),Kidney,52.303551260504,2.59150003830023
2.65,Large Intestine,Large Intestine,53.5261775128006,2.19772357067656
2.65,Large Intestine Lumen,Muscles,52.4848867243643,1.8786737520781
2.65,Larynx,Cartilage,38.3422062877162,1.91433501006955
2.65,Liver,Liver,42.7099896224019,1.82254220896142
2.65,Lung,Lung(Inflated),20.3476677929168,0.86169731125811
2.65,Lung (Deflated),Lung (Deflated),48.0944415989753,1.8225875374089
2.65,Lung (Inflated),Lung (Inflated),20.3476677929168,0.86169731125811
2.65,Lymph,,0.0,0.0
2.65,Lymphnode,Mesenchymal Lymph Node,51.3041140832572,2.02307067905811
2.65,Mandible,Bone (Cortical),11.2643874747196,0.434003030892188
2.65,Medulla Oblongata,Cerebellum,44.4601137487756,2.23488733082272
2.65,Meniscus,Cartilage,38.3422062877162,1.91433501006955
2.65,Midbrain,Cerebellum,44.4601137487756,2.23488733082272
2.65,Mucous Membrane,Muscles,52.4848867243643,1.8786737520781
2.65,Muscle,Muscles,52.4848867243643,1.8786737520781
2.65,Nerve,Nerve,29.9487967165687,1.17284645980238
2.65,Ovary,Ovary,44.2527244435296,2.4126897473777
2.65,Pancreas,Thyroid gland,56.912037310207,2.13217301451133
2.65,Penis,Blood Vessel Wall,42.2857502800489,1.56483970334805
2.65,Pharynx,Air,1.0,0.0
2.65,Pineal Body,Thyroid gland,56.912037310207,2.13217301451133
2.65,Placenta,Blood,57.9320090084844,2.72033693828919
2.65,Pons,Cerebellum,44.4601137487756,2.23488733082272
2.65,Prostate,Testis,57.2382765570974,2.33423808458497
2.65,Salivary Gland,Salivary Gland,51.5992520409661,2.14272476097471
2.65,SAT (Subcutaneous Fat),Fat (Average Infiltrated),10.7600372398941,0.294677264241374
2.65,Scalp,Skin,37.7925899275846,1.56023645789393
2.65,Seminal vesicle,Testis,57.2382765570974,2.33423808458497
2.65,Skin,Skin (Dry),37.7925899275846,1.56023645789393
2.65,Skull,Bone (Cortical),11.2643874747196,0.434003030892188
2.65,Skull (Cancellous),Bone Cancellous,18.3227425021019,0.87669554220678
2.65,Skull (Cortical),Bone (Cortical),11.2643874747196,0.434003030892188
2.65,Small Intestine,Small Intestine,54.0290125493747,3.33634410422121
2.65,Small Intestine Lumen,Muscles,52.4848867243643,1.8786737520781
2.65,Spinal Cord,Nerve,29.9487967165687,1.17284645980238
2.65,Spleen,Spleen,52.0728432019814,2.39479725228102
2.65,Stomach,Stomach,61.835053007387,2.3905790584633
2.65,Stomach Lumen,Muscle,52.4848867243643,1.8786737520781
2.65,Tendon\Ligament,Tendon\Ligament,42.7629600844137,1.85293467524665
2.65,Testis,Testis,57.2382765570974,2.33423808458497
2.65,Thalamus,Brain (Grey Matter),48.5897307945908,1.95128296914703
2.65,Thymus,Thymus,51.1466162337577,2.21974452857109
2.65,Thyroid Gland,Thyroid gland,56.912037310207,2.13217301451133
2.65,Tongue,Tongue,52.3476711971748,1.95378003418551
2.65,Tooth,Bone (Cortical),11.2643874747196,0.434003030892188
2.65,Tooth (Dentine),Bone (Cortical),11.2643874747196,0.434003030892188
2.65,Tooth (Enamel),Bone (Cortical),11.2643874747196,0.434003030892188
2.65,Trachea,Trachea,39.5052968386928,1.56544907835956
2.65,Trachea Lumen,Trachea Lumen,1.0,0.0
2.65,Ureter\Urethra,Blood Vessel Wall,42.2857502800489,1.56483970334805
2.65,Urinary Bladder Wall,Urinary Bladder Wall,17.898675707707,0.737767410539147
2.65,Urine,Urine,67.6716679366795,2.99069917352486
2.65,Uterus,Uterus,57.4866174638664,2.41484194194491
2.65,Vagina,Large Intestine,53.5261775128006,2.19772357067656
2.65,Vertebrae,Bone (Cortical),11.2643874747196,0.434003030892188
2.65,Water,Water,83.1437352431176,1.58503773451035
2.7,Adrenal Gland,Adrenal Gland,47.8417447753429,1.93729963286951
2.7,Air,Air,1.0,0.0
2.7,Bile,Bile,68.0762251222075,3.02808046853362
2.7,Blood,Blood,57.8492867500983,2.76569219338926
2.7,Blood Plasma,,0.0,0.0
2.7,Blood Serum,,0.0,0.0
2.7,Blood Vessel Wall,Blood Vessel Wall,42.2243289539628,1.59831108096882
2.7,Bone (Cancellous),Bone (Cancellous),18.2673825889705,0.894869862752592
2.7,Bone (Cortical),Bone (Cortical),11.235624375109,0.444115668001181
2.7,Bone Marrow (Red),Bone Marrow (Red),10.1728620353779,0.504632033568375
2.7,Bone Marrow (Yellow),Bone Marrow (Yellow),5.26971589397392,0.106923905189701
2.7,Brain,Cerebellum,44.3768555168505,2.26914778610342
2.7,Brain (Grey Matter),Brain (Grey Matter),48.5109468971025,1.98824880925581
2.7,Brain (White Matter),Brain (White Matter),35.8762597261786,1.34480377347415
2.7,Breast Fat,Breast Fat,5.09787723375832,0.155584006810009
2.7,Breast Gland,Thyroid gland,56.8397105939113,2.17468062939232
2.7,Bronchi,Trachea,39.4488671128047,1.59557440999376
2.7,Bronchi lumen,Bronchi lumen,1.0,0.0
2.7,Cartilage,Cartilage,38.2360468194789,1.95486013178714
2.7,Cerebellum,Cerebellum,44.3768555168505,2.26914778610342
2.7,Cerebrospinal Fluid,Cerebrospinal Fluid,65.8611154426358,3.69649478992238
2.7,Cervix,Cervix,47.310539515933,1.89577080320394
2.7,Commissura Anterior,Brain (White Matter),35.8762597261786,1.34480377347415
2.7,Commissura Posterior,Brain (White Matter),35.8762597261786,1.34480377347415
2.7,Connective Tissue,Tendon\Ligament,42.6726815827334,1.89627082878312
2.7,Diaphragm,Muscles,52.4238875019681,1.91487467863112
2.7,Ductus Deferens,Blood Vessel Wall,42.2243289539628,1.59831108096882
2.7,Dura,Dura,41.7174141700461,1.82068734556516
2.7,Epididymis,Testis,57.1604806031346,2.37731216911616
2.7,Esophagus,Stomach,61.7541858638427,2.43714552553999
2.7,Esophagus Lumen,Esophagus Lumen,1.0,0.0
2.7,Extracellular Fluids,Cerebrospinal Fluid,65.8611154426358,3.69649478992238
2.7,Eye (Aqueous Humor),Cerebrospinal Fluid,65.8611154426358,3.69649478992238
2.7,Eye (Choroid),Blood,57.8492867500983,2.76569219338926
2.7,Eye (Ciliary Body),Muscle,52.4238875019681,1.91487467863112
2.7,Eye (Cornea),Eye (Cornea),51.2115739667737,2.485648644467
2.7,Eye (Iris),Muscle,52.4238875019681,1.91487467863112
2.7,Eye (Lens),Eye (Lens),33.7198176388485,1.21856141805426
2.7,Eye (Retina),Brain (Grey Matter),48.5109468971025,1.98824880925581
2.7,Eye (Sclera),Eye (Sclera),52.2778378398527,2.22337738946339
2.7,Eye (Vitreous Humor),Eye (Vitrous Humor),68.0394309191091,2.68405080681667
2.7,Eye Lens (Cortex),Eye Lens (Cortex),44.348044292522,1.66198243199605
2.7,Eye Lens (Nucleus),Eye (Lens),33.7198176388485,1.21856141805426
2.7,Fat,Fat (Average Infiltrated),10.7449972087663,0.301539535126039
2.7,Fat (Average Infiltrated),Fat (Average Infiltrated),10.7449972087663,0.301539535126039
2.7,Fat (Not Infiltrated),Fat (Not Infiltrated),5.25435390058964,0.115768038302275
2.7,Gallbladder,Gallbladder,57.3967850352548,2.24850534206597
2.7,Heart Lumen,Blood,57.8492867500983,2.76569219338926
2.7,Heart Muscle,Heart Muscle,54.3101626651714,2.4641308733528
2.7,Hippocampus,Brain (Grey Matter),48.5109468971025,1.98824880925581
2.7,Hypophysis,Thyroid gland,56.8397105939113,2.17468062939232
2.7,Hypothalamus,Brain (Grey Matter),48.5109468971025,1.98824880925581
2.7,Intervertebral Disc,Intervertebral Disc,39.3134531961679,1.75381478649587
2.7,Kidney,Kidney,52.1976364802642,2.63301559249792
2.7,Kidney (Cortex),Kidney,52.1976364802642,2.63301559249792
2.7,Kidney (Medulla),Kidney,52.1976364802642,2.63301559249792
2.7,Large Intestine,Large Intestine,53.4397376549685,2.23877240347914
2.7,Large Intestine Lumen,Muscles,52.4238875019681,1.91487467863112
2.7,Larynx,Cartilage,38.2360468194789,1.95486013178714
2.7,Liver,Liver,42.6305430200765,1.85754628007964
2.7,Lung,Lung(Inflated),20.3160174570654,0.876511902915844
2.7,Lung (Deflated),Lung (Deflated),48.0236120053511,1.85872569417685
2.7,Lung (Inflated),Lung (Inflated),20.3160174570654,0.876511902915844
2.7,Lymph,,0.0,0.0
2.7,Lymphnode,Mesenchymal Lymph Node,51.2408142493602,2.05935856553311
2.7,Mandible,Bone (Cortical),11.235624375109,0.444115668001181
2.7,Medulla Oblongata,Cerebellum,44.3768555168505,2.26914778610342
2.7,Meniscus,Cartilage,38.2360468194789,1.95486013178714
2.7,Midbrain,Cerebellum,44.3768555168505,2.26914778610342
2.7,Mucous Membrane,Muscles,52.4238875019681,1.91487467863112
2.7,Muscle,Muscles,52.4238875019681,1.91487467863112
2.7,Nerve,Nerve,29.9008018574304,1.19452964208134
2.7,Ovary,Ovary,44.1444394999735,2.45062509304208
2.7,Pancreas,Thyroid gland,56.8397105939113,2.17468062939232
2.7,Penis,Blood Vessel Wall,42.2243289539628,1.59831108096882
2.7,Pharynx,Air,1.0,0.0
2.7,Pineal Body,Thyroid gland,56.8397105939113,2.17468062939232
2.7,Placenta,Blood,57.8492867500983,2.76569219338926
2.7,Pons,Cerebellum,44.3768555168505,2.26914778610342
2.7,Prostate,Testis,57.1604806031346,2.37731216911616
2.7,Salivary Gland,Salivary Gland,51.5291626251153,2.18085017122176
2.7,SAT (Subcutaneous Fat),Fat (Average Infiltrated),10.7449972087663,0.301539535126039
2.7,Scalp,Skin,37.7414741963365,1.58506162456788
2.7,Seminal vesicle,Testis,57.1604806031346,2.37731216911616
2.7,Skin,Skin (Dry),37.7414741963365,1.58506162456788
2.7,Skull,Bone (Cortical),11.235624375109,0.444115668001181
2.7,Skull (Cancellous),Bone Cancellous,18.2673825889705,0.894869862752592
2.7,Skull (Cortical),Bone (Cortical),11.235624375109,0.444115668001181
2.7,Small Intestine,Small Intestine,53.9327187980787,3.37829968558308
2.7,Small Intestine Lumen,Muscles,52.4238875019681,1.91487467863112
2.7,Spinal Cord,Nerve,29.9008018574304,1.19452964208134
2.7,Spleen,Spleen,51.9811701936486,2.43510649788305
